"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","LocalAqfrName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"1","USGS-MN","USGS Minnesota Water Science Center","USGS-05336000","ST. CROIX RIVER NEAR GRANTSBURG, WI","Stream",NA,7030001,2820,"sq mi",NA,NA,45.9235613,-92.639088,NA,1,"seconds","Interpolated from MAP.","NAD83",848.98,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",55,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"2","USGS-WI","USGS Wisconsin Water Science Center","USGS-04024315","LITTLE BALSAM CREEK NEAR PATZAU, WI","Stream",NA,4010301,4.57,"sq mi",NA,NA,46.50355229,-92.234917,NA,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",55,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"3","USGS-WI","USGS Wisconsin Water Science Center","USGS-04024430","NEMADJI RIVER NEAR SOUTH SUPERIOR, WI","Stream",NA,4010301,420,"sq mi",NA,NA,46.6333333,-92.0938889,24000,1,"seconds","Interpolated from MAP.","NAD83",601.1,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",55,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"4","USGS-WI","USGS Wisconsin Water Science Center","USGS-04026005","BOIS BRULE RIVER NEAR LAKE SUPERIOR, WI","Stream",NA,4010301,181,"sq mi",NA,NA,46.70549328,-91.6021304,NA,1,"seconds","Interpolated from MAP.","NAD83",651.7,"feet",0.01,"feet","GNSS4 - Level 4 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",55,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"5","USGS-WI","USGS Wisconsin Water Science Center","USGS-04026160","SISKIWIT RIVER AT CORNUCOPIA, WI","Stream",NA,4010301,47.4,"sq mi",21.6,"sq mi",46.8547222,-91.0913889,24000,1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",663.95,"feet",0.08,"feet","GNSS4 - Level 4 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",55,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"6","USGS-WI","USGS Wisconsin Water Science Center","USGS-04026190","SAND RIVER NEAR RED CLIFF, WI","Stream",NA,4010301,27.4,"sq mi",26.9,"sq mi",46.89993138,-90.955744,24000,1,"seconds","Interpolated from MAP.","NAD83",640,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",55,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"7","USGS-WI","USGS Wisconsin Water Science Center","USGS-04026349","PINE CREEK NEAR MOQUAH, WI","Stream",NA,4010301,21.5,"sq mi",NA,NA,46.54911098,-91.0632459,NA,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",55,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"8","USGS-WI","USGS Wisconsin Water Science Center","USGS-04026390","BEARTRAP CREEK AT U.S. HIGHWAY 2 NEAR ASHLAND, WI","Stream",NA,4010301,22.6,"sq mi",NA,NA,46.60916667,-90.7602778,24000,1,"seconds","Interpolated from MAP.","NAD83",598.19,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",55,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"9","USGS-WI","USGS Wisconsin Water Science Center","USGS-04027000","BAD RIVER NEAR ODANAH, WI","Stream",NA,4010302,597,"sq mi",NA,NA,46.4866144,-90.696297,24000,1,"seconds","Interpolated from MAP.","NAD83",668.35,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",55,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"10","USGS-WI","USGS Wisconsin Water Science Center","USGS-04027595","BAD RIVER AT ODANAH, WI","Stream",NA,4010302,970,"sq mi",NA,NA,46.61022045,-90.6871285,NA,1,"seconds","Interpolated from MAP.","NAD83",600.24,"feet",0.01,"feet","GNSS4 - Level 4 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",55,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"11","USGS-WI","USGS Wisconsin Water Science Center","USGS-04063700","POPPLE RIVER NEAR FENCE, WI","Stream",NA,4030108,139,"sq mi",NA,NA,45.7636111,-88.4636111,24000,1,"seconds","Interpolated from MAP.","NAD83",1406.41,"feet",0.06,"feet","GNSS4 - Level 4 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",55,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"12","USGS-WI","USGS Wisconsin Water Science Center","USGS-04066500","PIKE RIVER AT AMBERG, WI","Stream",NA,4030108,255,"sq mi",NA,NA,45.5,-88,24000,1,"seconds","Interpolated from MAP.","NAD83",853.56,"feet",0.06,"feet","GNSS4 - Level 4 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",55,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"13","USGS-WI","USGS Wisconsin Water Science Center","USGS-04067500","MENOMINEE RIVER NEAR MC ALLISTER, WI","Stream",NA,4030108,3930,"sq mi",NA,NA,45.3258333,-87.6633333,24000,1,"seconds","Interpolated from MAP.","NAD83",622.66,"feet",0.06,"feet","GNSS4 - Level 4 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",55,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"14","USGS-WI","USGS Wisconsin Water Science Center","USGS-04067651","MENOMINEE RIVER AT MOUTH AT MARINETTE, WI","Stream",NA,4030108,4070,"sq mi",NA,NA,45.09388889,-87.5936111,24000,1,"seconds","Interpolated from MAP.","NAD83",585,"feet",5,"feet","Interpolated from Digital Elevation Model","NGVD29","US",55,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"15","USGS-WI","USGS Wisconsin Water Science Center","USGS-04071795","PENSAUKEE RIVER NEAR KRAKOW, WI","Stream",NA,4030103,35.8,"sq mi",NA,NA,44.7524948,-88.276491,24000,1,"seconds","Interpolated from MAP.","NAD83",770,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",55,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"16","USGS-WI","USGS Wisconsin Water Science Center","USGS-04072050","DUCK CREEK AT SEMINARY ROAD NEAR ONEIDA, WI","Stream",NA,4030204,95.5,"sq mi",NA,NA,44.46582249,-88.2189923,24000,1,"seconds","Interpolated from MAP.","NAD83",685,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",55,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"17","USGS-WI","USGS Wisconsin Water Science Center","USGS-04072076","SILVER CREEK AT FLORIST DRIVE AT ONEIDA, WI","Stream",NA,4030204,5.01,"sq mi",NA,NA,44.49,-88.1811111,24000,1,"seconds","Interpolated from MAP.","NAD83",655.52,"feet",0.09,"feet","GNSS4 - Level 4 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",55,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"18","USGS-WI","USGS Wisconsin Water Science Center","USGS-04072150","DUCK CREEK NEAR HOWARD, WI","Stream",NA,4030204,108,"sq mi",NA,NA,44.53338889,-88.1296944,24000,1,"seconds","Interpolated from MAP.","NAD83",591.77,"feet",0.02,"feet","GNSS4 - Level 4 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",55,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
