"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","LocalAqfrName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"1","USGS-MA","USGS Massachusetts Water Science Center","USGS-01111500","BRANCH RIVER AT FORESTDALE, RI","Stream",NA,1090003,91.2,"sq mi",91.2,"sq mi",41.99648716,-71.56200758,NA,1,"seconds","Interpolated from MAP.","NAD83",179.22,"feet",10,"feet","Interpolated from topographic map.","NAVD88","US",44,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"2","USGS-MA","USGS Massachusetts Water Science Center","USGS-01112900","BLACKSTONE RIVER AT MANVILLE, RI","Stream",NA,1090003,430.63,"sq mi",NA,NA,41.97120979,-71.4700599,NA,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",44,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"3","USGS-MA","USGS Massachusetts Water Science Center","USGS-01113895","BLACKSTONE R AT ROOSEVELT ST AT PAWTUCKET RI","Stream",NA,1090003,474,"sq mi",NA,NA,41.8884331,-71.38144467,24000,1,"seconds","Interpolated from MAP.","NAD83",33.66,"feet",5,"feet","Level or other surveyed method.","NAVD88","US",44,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"4","USGS-MA","USGS Massachusetts Water Science Center","USGS-01115098","PEEPTOAD BROOK AT ELMDALE RD NR NORTH SCITUATE, RI","Stream",NA,1090004,4.96,"sq mi",4.96,"sq mi",41.8525992,-71.6061754,24000,1,"seconds","Interpolated from MAP.","NAD83",314.19,"feet",5,"feet","Interpolated from topographic map.","NAVD88","US",44,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"5","USGS-MA","USGS Massachusetts Water Science Center","USGS-01115110","HUNTINGHOUSE BK AT ELMDALE RD AT N SCITUATE, RI","Stream",NA,1090004,6.23,"sq mi",6.23,"sq mi",41.8456548,-71.6095088,24000,1,"seconds","Interpolated from MAP.","NAD83",309.19,"feet",5,"feet","Interpolated from topographic map.","NAVD88","US",44,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"6","USGS-MA","USGS Massachusetts Water Science Center","USGS-01115114","RUSH BROOK NEAR ELMDALE RD NEAR NORTH SCITUATE, RI","Stream",NA,1090004,4.7,"sq mi",4.7,"sq mi",41.83759929,-71.6120089,24000,1,"seconds","Interpolated from MAP.","NAD83",297.19,"feet",5,"feet","Interpolated from topographic map.","NAVD88","US",44,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"7","USGS-MA","USGS Massachusetts Water Science Center","USGS-01115170","MOSWANSICUT STREAM NR NORTH SCITUATE, RI","Stream",NA,1090004,3.25,"sq mi",3.25,"sq mi",41.84093269,-71.584508,24000,1,"seconds","Interpolated from MAP.","NAD83",300,"feet",5,"feet","Interpolated from topographic map.","NAVD88","US",44,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"8","USGS-MA","USGS Massachusetts Water Science Center","USGS-01115183","QUONAPAUG BK AT RT 116 NR NORTH SCITUATE, RI","Stream",NA,1090004,1.96,"sq mi",NA,NA,41.79759966,-71.5847857,24000,1,"seconds","Interpolated from MAP.","NAD83",359.19,"feet",5,"feet","Interpolated from topographic map.","NAVD88","US",44,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"9","USGS-MA","USGS Massachusetts Water Science Center","USGS-01116500","PAWTUXET RIVER AT CRANSTON, RI","Stream",NA,1090004,200,"sq mi",200,"sq mi",41.75093399,-71.4450575,NA,1,"seconds","Interpolated from MAP.","NAD83",7.16,"feet",1,"feet","Interpolated from topographic map.","NAVD88","US",44,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"10","USGS-MA","USGS Massachusetts Water Science Center","USGS-01116617","PAWTUXET RIVER AT PAWTUXET, RI","Stream",NA,1090004,NA,NA,NA,NA,41.7676007,-71.4053335,NA,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",44,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
