"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","LocalAqfrName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"1","USGS-CO","USGS Colorado Water Science Center","USGS-06764200","SOUTH PLATTE RIVER NEAR JULESBURG, COLO.","Stream",NA,10190018,NA,NA,NA,NA,41.01638134,-102.1765728,24000,"5","seconds","Interpolated from MAP.","NAD83",3420,"feet",1.6,"feet","Interpolated from Digital Elevation Model","NAVD88","US",31,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"2","USGS-IA","USGS Iowa Water Science Center","USGS-06486000","Missouri River at Sioux City, IA","Stream",NA,10230001,314600,"sq mi",NA,NA,42.48619444,-96.4130833,24000,"5","seconds","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAD83",1057.42,"feet",0.16,"feet","Reported method of determination.","NAVD88","US",31,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"3","USGS-IA","USGS Iowa Water Science Center","USGS-06610000","Missouri River at Omaha, NE","Stream",NA,10230006,322800,"sq mi",NA,NA,41.25905556,-95.92325,24000,"5","seconds","Interpolated from Digital MAP.","NAD83",948.97,"feet",0.16,"feet","Reported method of determination.","NAVD88","US",31,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"4","USGS-IA","USGS Iowa Water Science Center","USGS-06805600","Missouri River at Plattsmouth, NE","Stream",NA,10240001,NA,NA,NA,NA,41.0011104,-95.8666751,24000,".1","seconds","Interpolated from Digital MAP.","NAD83",928.44,"feet",0.01,"feet","Reported method of determination.","NAVD88","US",31,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"5","USGS-IA","USGS Iowa Water Science Center","USGS-06807000","Missouri River at Nebraska City, NE","Stream",NA,10240001,410000,"sq mi",NA,NA,40.68180556,-95.8470833,24000,"5","seconds","Interpolated from Digital MAP.","NAD83",905.61,"feet",0.16,"feet","Reported method of determination.","NAVD88","US",31,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"6","USGS-NE","USGS Nebraska Water Science Center","USGS-06453600","Ponca Creek at Verdel, Nebr.","Stream",NA,10150001,812,"sq mi",NA,NA,42.8108611,-98.1753972,24000,"Unknown","Unknown","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAD83",1233.42,"feet",0.06,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",31,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"7","USGS-NE","USGS Nebraska Water Science Center","USGS-06454500","NIOBRARA RIVER ABOVE BOX BUTTE RESERVOIR, NE","Stream",NA,10150002,1400,"sq mi",NA,NA,42.4597222,-103.1711111,NA,"1","seconds","Interpolated from MAP.","NAD83",4012.47,"feet",5,"feet","Unknown.","NGVD29","US",31,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"8","USGS-NE","USGS Nebraska Water Science Center","USGS-06461500","Niobrara River near Sparks, Nebr.","Stream",NA,10150004,7150,"sq mi",NA,NA,42.90207778,-100.3625278,NA,"Unknown","Unknown","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAD83",2288.68,"feet",0.06,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",31,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"9","USGS-NE","USGS Nebraska Water Science Center","USGS-06462000","NIOBRARA RIVER NR NORDEN NEBR","Stream",NA,10150004,8390,"sq mi",NA,NA,42.78694679,-100.0353998,NA,"1","seconds","Interpolated from MAP.","NAD83",2108.93,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",31,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"10","USGS-NE","USGS Nebraska Water Science Center","USGS-06462450","PLUM CREEK AT JOHNSTOWN, NE","Stream",NA,10150004,NA,NA,NA,NA,42.56938889,-100.1039444,NA,".01","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",2519.04,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",31,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
