"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","LocalAqfrName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"1","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367620","Wallkill R at outflow of Lk Mohawk at Sparta NJ","Stream",NA,2020007,4.38,"sq mi",NA,NA,41.03305556,-74.6430556,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",34,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"2","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367625","Wallkill River at Sparta NJ","Stream",NA,2020007,5.88,"sq mi",NA,NA,41.04027778,-74.6297222,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",34,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"3","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367700","Wallkill River at Franklin NJ","Stream",NA,2020007,29.4,"sq mi",NA,NA,41.11194444,-74.58888889,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",34,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"4","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367770","Wallkill River near Sussex NJ","Stream",NA,2020007,60.8,"sq mi",NA,NA,41.19388889,-74.57527778,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",34,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"5","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367800","Papakating Creek at Pellettown NJ","Stream",NA,2020007,15.8,"sq mi",NA,NA,41.16277778,-74.67527778,24000,1,"seconds","Interpolated from MAP.","NAD83",414.28,"feet",0.5,"feet","Level or other surveyed method.","NAVD88","US",34,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"6","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367910","Papakating Creek at Sussex NJ","Stream",NA,2020007,59.4,"sq mi",NA,NA,41.20055556,-74.5994444,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",34,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"7","USGS-NJ","USGS New Jersey Water Science Center","USGS-01368000","Wallkill River near Unionville Ny","Stream",NA,2020007,140,"sq mi",NA,NA,41.26009487,-74.5484934,24000,1,"seconds","Interpolated from MAP.","NAD83",379.28,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",34,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"8","USGS-NJ","USGS New Jersey Water Science Center","USGS-01368820","Double Kill at Wawayanda NJ","Stream",NA,2020007,6.46,"sq mi",NA,NA,41.18694444,-74.42,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",34,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"9","USGS-NJ","USGS New Jersey Water Science Center","USGS-01368950","Black Creek near Vernon NJ","Stream",NA,2020007,17.3,"sq mi",NA,NA,41.2225,-74.4755556,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",34,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"10","USGS-NJ","USGS New Jersey Water Science Center","USGS-01377000","Hackensack River at Rivervale NJ","Stream",NA,2030103,58,"sq mi",NA,NA,40.99916667,-73.9891667,24000,1,"seconds","Interpolated from MAP.","NAD83",22.51,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",34,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
