"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","LocalAqfrName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"1","USGS-MT","USGS Montana Water Science Center","USGS-05014300","Swiftcurrent Cr ab Swiftcurrent Lk at Many Glacier","Stream",NA,9040001,15.8,"sq mi",NA,NA,48.7954444,-113.6805833,NA,".1","seconds","Interpolated from Digital MAP.","NAD83",4920,"feet",20,"feet","Interpolated from topographic map.","NAVD88","US",30,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"2","USGS-MT","USGS Montana Water Science Center","USGS-06016000","Beaverhead River at Barretts MT","Stream",NA,10020002,2730,"sq mi",NA,NA,45.11612778,-112.7504944,NA,".1","seconds","Interpolated from Digital MAP.","NAD83",5268.17,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"3","USGS-MT","USGS Montana Water Science Center","USGS-06018500","Beaverhead River near Twin Bridges MT","Stream",NA,10020002,3618,"sq mi",NA,NA,45.38338889,-112.4528306,NA,".1","seconds","Interpolated from Digital MAP.","NAD83",4809.15,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",30,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"4","USGS-MT","USGS Montana Water Science Center","USGS-06025500","Big Hole River near Melrose MT","Stream",NA,10020004,2472,"sq mi",NA,NA,45.52658056,-112.701725,NA,".1","seconds","Interpolated from Digital MAP.","NAD83",5032.87,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",30,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"5","USGS-MT","USGS Montana Water Science Center","USGS-06025800","Willow Creek near Glen MT","Stream",NA,10020004,36.1,"sq mi",NA,NA,45.44775,-112.820425,NA,".1","seconds","Interpolated from Digital MAP.","NAD83",6020,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US",30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"6","USGS-MT","USGS Montana Water Science Center","USGS-06026500","Jefferson River near Twin Bridges MT","Stream",NA,10020005,7616,"sq mi",NA,NA,45.6132833,-112.3293972,NA,".1","seconds","Interpolated from Digital MAP.","NAD83",4560,"feet",1,"feet","Interpolated from topographic map.","NAVD88","US",30,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"7","USGS-MT","USGS Montana Water Science Center","USGS-06027200","Jefferson River at Silver Star MT","Stream",NA,10020005,7694,"sq mi",NA,NA,45.6859972,-112.2835722,NA,".1","seconds","Interpolated from Digital MAP.","NAD83",4506.7,"feet",0.1,"feet","Level or other surveyed method.","NGVD29","US",30,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"8","USGS-MT","USGS Montana Water Science Center","USGS-06037500","Madison River near West Yellowstone, MT","Stream",NA,10020007,435,"sq mi",NA,NA,44.6570722,-111.0679639,24000,".1","seconds","Interpolated from Digital MAP.","NAD83",6650,"feet",1,"feet","Interpolated from topographic map.","NAVD88","US",30,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"9","USGS-MT","USGS Montana Water Science Center","USGS-06042600","Madison River at Three Forks MT","Stream",NA,10020007,2531,"sq mi",NA,NA,45.901317,-111.5255246,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",4050,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US",30,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"10","USGS-MT","USGS Montana Water Science Center","USGS-06052500","Gallatin River at Logan MT","Stream",NA,10020008,1789,"sq mi",NA,NA,45.88535556,-111.438286,NA,".1","seconds","Interpolated from Digital MAP.","NAD83",4086.42,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",30,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
