"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","LocalAqfrName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"1","USGS-CO","USGS Colorado Water Science Center","USGS-06611100","GRIZZLY CREEK NEAR SPICER, CO.","Stream",NA,10180001,118,"sq mi",NA,NA,40.49331438,-106.4497549,NA,"5","seconds","Interpolated from MAP.","NAD83",8234,"feet",15,"feet","Unknown.","NGVD29","US",8,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"2","USGS-CO","USGS Colorado Water Science Center","USGS-06611200","BUFFALO CREEK NEAR HEBRON, CO.","Stream",NA,10180001,56.3,"sq mi",NA,NA,40.5230357,-106.3691966,NA,"5","seconds","Interpolated from MAP.","NAD83",8190,"feet",15,"feet","Unknown.","NGVD29","US",8,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"3","USGS-CO","USGS Colorado Water Science Center","USGS-06611300","GRIZZLY CREEK NEAR HEBRON, CO.","Stream",NA,10180001,223,"sq mi",NA,NA,40.55747954,-106.3900305,NA,"5","seconds","Interpolated from MAP.","NAD83",8130,"feet",15,"feet","Unknown.","NGVD29","US",8,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"4","USGS-CO","USGS Colorado Water Science Center","USGS-06611800","LITTLE GRIZZLY CREEK ABOVE COALMONT, CO.","Stream",NA,10180001,35.4,"sq mi",NA,NA,40.5733126,-106.5100346,NA,"5","seconds","Interpolated from MAP.","NAD83",8200,"feet",15,"feet","Unknown.","NGVD29","US",8,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"5","USGS-CO","USGS Colorado Water Science Center","USGS-06611900","LITTLE GRIZZLY CREEK ABOVE HEBRON, CO.","Stream",NA,10180001,52.2,"sq mi",NA,NA,40.5824791,-106.4500324,NA,"5","seconds","Interpolated from MAP.","NAD83",8120,"feet",15,"feet","Unknown.","NGVD29","US",8,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"6","USGS-CO","USGS Colorado Water Science Center","USGS-06619400","CANADIAN RIVER NEAR LINDLAND, CO.","Stream",NA,10180001,44,"sq mi",NA,NA,40.69525638,-106.0661287,NA,"5","seconds","Interpolated from MAP.","NAD83",8150,"feet",15,"feet","Unknown.","NGVD29","US",8,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"7","USGS-CO","USGS Colorado Water Science Center","USGS-06619450","CANADIAN RIVER NEAR BROWNLEE, CO.","Stream",NA,10180001,158,"sq mi",NA,NA,40.80803159,-106.2364125,NA,"5","seconds","Interpolated from MAP.","NAD83",7930,"feet",15,"feet","Unknown.","NGVD29","US",8,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"8","USGS-CO","USGS Colorado Water Science Center","USGS-06697100","TARRYALL CREEK BLW PARK GULCH NR COMO, CO","Stream",NA,10190001,76.1,"sq mi",72.9,"sq mi",39.28165524,-105.7875114,24000,"1","seconds","Interpolated from MAP.","NAD83",9260,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",8,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"9","USGS-CO","USGS Colorado Water Science Center","USGS-06698500","TARRYALL CREEK NEAR JEFFERSON, CO.","Stream",NA,10190001,182,"sq mi",NA,NA,39.2949885,-105.7186202,NA,"5","seconds","Interpolated from MAP.","NAD83",9050,"feet",15,"feet","Unknown.","NGVD29","US",8,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"10","USGS-CO","USGS Colorado Water Science Center","USGS-06704500","DUCK CREEK NEAR GRANT COLORADO","Stream",NA,10190002,7.78,"sq mi",NA,NA,39.5302648,-105.7311175,24000,"1","seconds","Interpolated from MAP.","NAD83",9770,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",8,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
